CUST_ID;BALANCE;BALANCE_FREQUENCY;PURCHASES;ONEOFF_PURCHASES;INSTALLMENTS_PURCHASES;CASH_ADVANCE;PURCHASES_FREQUENCY;ONEOFF_PURCHASES_FREQUENCY;PURCHASES_INSTALLMENTS_FREQUENCY;CASH_ADVANCE_FREQUENCY;CASH_ADVANCE_TRX;PURCHASES_TRX;CREDIT_LIMIT;PAYMENTS;MINIMUM_PAYMENTS;PRC_FULL_PAYMENT;TENURE
C12375;0.049001939;0.727273;0.0;0.0;0.0;0.029165161;0.0;0.0;0.0;0.060606;0.008130081;0.0;0.05;0.007111965;0.004397463;0.0;0.916666667
C12376;0.055419954;0.545455;0.0;0.0;0.0;0.080120242;0.0;0.0;0.0;0.111111333;0.016260163;0.0;0.2;0.057657437;0.002555998;0.0;1.0
C12377;0.309691168;1.0;0.0;0.0;0.0;0.070400587;0.0;0.0;0.0;0.222222;0.06504065;0.0;0.25;0.027956009;0.023688839;0.0;1.0
C12381;0.001122594;0.636364;0.006364248;0.0;0.013871111;0.0;0.583333;0.0;0.583333;0.0;0.0;0.019553073;0.066666667;0.009801116;0.001905679;1.0;1.0
C12382;0.258362676;1.0;0.031860597;0.006114631;0.058364;0.0;1.0;0.25;1.0;0.0;0.0;0.117318436;0.433333333;0.036513067;0.015423835;0.0;1.0
C12383;0.213819385;1.0;0.035107567;0.013521911;0.052021778;0.0;1.0;0.5;1.0;0.0;0.0;0.075418994;0.333333333;0.021014664;0.015356179;0.0;1.0
C12385;0.060844813;0.909091;0.021139663;0.003679966;0.039408;0.037969559;0.916667;0.083333;0.833333;0.222222;0.089430894;0.061452514;0.056666667;0.055007583;0.016771589;0.0;1.0
C12386;0.109952708;1.0;0.0;0.0;0.0;0.027746616;0.0;0.0;0.0;0.055555333;0.016260163;0.0;0.1;0.009282887;0.011942476;0.0;1.0
C12387;0.015725596;1.0;0.029353642;0.014548131;0.037621778;0.0;1.0;0.166667;1.0;0.0;0.0;0.086592179;0.2;0.026098299;0.0026305;0.0;1.0
C12388;0.001151493;0.909091;0.003883598;0.00467233;0.0;0.001043686;0.166667;0.166667;0.0;0.055555333;0.008130081;0.005586592;0.283333333;0.003067923;0.000869898;0.0;1.0
C12390;0.003903875;1.0;0.014774192;0.004906621;0.023312;0.0;1.0;0.083333;1.0;0.0;0.0;0.036312849;0.133333333;0.010436657;0.002478367;0.916667;1.0
C12391;0.139929687;1.0;0.014590462;0.002674108;0.026956;0.010492213;0.75;0.083333;0.583333;0.055555333;0.008130081;0.030726257;0.116666667;0.0180989;0.010377467;0.0;1.0
C12392;0.047286467;1.0;0.0;0.0;0.0;0.001633791;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.033333333;0.003896401;0.002808989;0.0;1.0
C12393;0.060189789;1.0;0.0;0.0;0.0;0.001245245;0.0;0.0;0.0;0.166666667;0.024390244;0.0;0.04;0.005724032;0.004624755;0.0;1.0
C12394;0.000510658;0.272727;0.003228821;0.0;0.007037333;0.0;0.333333;0.0;0.333333;0.0;0.0;0.011173184;0.2;0.003591683;0.000726125;0.363636;1.0
C12395;0.15951198;1.0;0.003537551;0.004256003;0.0;0.008116357;0.166667;0.166667;0.0;0.111111333;0.048780488;0.008379888;0.1;0.017137786;0.061290383;0.0;1.0
C12396;0.001322484;0.181818;0.0;0.0;0.0;0.011021839;0.0;0.0;0.0;0.055555333;0.040650407;0.0;0.2;0.042615687;0.000726932;1.0;1.0
C12397;0.057813005;1.0;0.002392354;0.002878224;0.0;0.118245601;0.25;0.25;0.0;0.333333333;0.056910569;0.008379888;0.05;0.079211854;0.003574833;0.111111;1.0
C12398;0.003364895;0.909091;0.021390889;0.0;0.046622222;0.0;1.0;0.0;1.0;0.0;0.0;0.039106145;0.166666667;0.021135457;0.002009416;0.727273;1.0
C12400;0.057503208;1.0;0.023090741;0.009259775;0.033552;0.0;1.0;0.333333;1.0;0.0;0.0;0.120111732;0.083333333;0.008102547;0.005303628;0.0;1.0
C12401;0.012324675;1.0;0.001672119;0.002011715;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.005586592;0.14;0.006915689;0.002824829;0.0;1.0
C12403;0.075392158;1.0;0.013552525;0.001121163;0.027507111;0.020063484;0.666667;0.083333;0.5;0.111111333;0.024390244;0.041899441;0.25;0.008944774;0.004693007;0.0;1.0
C12404;0.01706778;1.0;0.04591435;0.048184244;0.012780889;0.002991731;0.916667;0.666667;0.5;0.055555333;0.008130081;0.055865922;0.316666667;0.044520892;0.002213481;0.888889;1.0
C12405;0.230804247;1.0;0.051270841;0.024167806;0.067964;0.0;1.0;0.666667;1.0;0.0;0.0;0.089385475;0.166666667;0.041304281;0.025665228;0.0;1.0
C12407;0.021041685;1.0;0.063377595;0.0;0.138133778;0.0;1.0;0.0;1.0;0.0;0.0;0.044692737;0.35;0.06243736;0.00229961;0.545455;1.0
C12408;0.159861759;1.0;0.001902749;0.002289184;0.0;0.016753158;0.083333;0.083333;0.0;0.111111333;0.016260163;0.002793296;0.116666667;0.013223588;0.01242727;0.0;1.0
C12409;0.022890443;0.454545;0.058668744;0.038297157;0.058491111;0.004347636;1.0;0.333333;1.0;0.055555333;0.016260163;0.142458101;0.116666667;0.05865908;0.001477543;0.0;1.0
C12411;0.202710181;1.0;0.000232669;0.000279923;0.0;0.0;0.166667;0.166667;0.0;0.0;0.0;0.005586592;0.333333333;0.143540449;0.0132683;0.083333;1.0
C12412;0.07954313;1.0;0.078987234;0.064819896;0.054727111;0.048940521;1.0;1.0;1.0;0.277778;0.048780488;0.139664804;0.283333333;0.073537853;0.005709662;0.0;1.0
C12413;0.341820474;1.0;0.010981132;0.013211322;0.0;0.153425915;0.333333;0.333333;0.0;0.444444667;0.162601626;0.011173184;0.4;0.026733223;0.019254515;0.0;1.0
C12414;0.17533157;1.0;0.015803564;0.008954583;0.018222222;0.0;0.583333;0.166667;0.416667;0.0;0.0;0.022346369;0.283333333;0.018153024;0.010273108;0.0;1.0
C12415;0.17234336;1.0;0.008117526;0.0;0.017692444;0.142013185;0.416667;0.0;0.416667;0.388888667;0.162601626;0.025139665;0.266666667;0.159553333;0.011415412;0.083333;1.0
C12416;0.311522588;1.0;0.0;0.0;0.0;0.090232556;0.0;0.0;0.0;0.333333333;0.081300813;0.0;0.2;0.052387988;0.058001116;0.0;1.0
C12419;0.008535754;0.909091;0.008271076;0.0;0.018027111;0.0;0.916667;0.0;0.916667;0.0;0.0;0.06424581;0.073333333;0.012079196;0.001704962;0.0;1.0
C12420;0.056213748;1.0;0.016693458;0.0;0.036384;0.0;1.0;0.0;1.0;0.0;0.0;0.067039106;0.033333333;0.01925874;0.025214796;0.0;1.0
C12421;0.213158756;1.0;0.0;0.0;0.0;0.095981765;0.0;0.0;0.0;0.166666667;0.032520325;0.0;0.166666667;0.064007894;0.011343232;0.0;1.0
C12423;0.048790018;1.0;0.012473804;0.014516483;0.000888889;0.0;0.5;0.5;0.166667;0.0;0.0;0.030726257;0.04;0.020100509;0.003581223;0.0;1.0
C12424;0.113393647;1.0;0.012790283;0.012106596;0.005944444;0.02239332;0.75;0.75;0.333333;0.166666667;0.024390244;0.047486034;0.083333333;0.020314335;0.00682527;0.0;1.0
C12425;0.237539573;1.0;0.0;0.0;0.0;0.020499672;0.0;0.0;0.0;0.055555333;0.016260163;0.0;0.316666667;0.02657687;0.014417398;0.0;1.0
C12426;0.039578743;1.0;0.0;0.0;0.0;0.019079321;0.0;0.0;0.0;0.055555333;0.016260163;0.0;0.04;0.021010158;0.002105374;0.083333;1.0
C12427;0.198423689;1.0;0.017909823;0.015487013;0.010978667;0.0;0.583333;0.5;0.25;0.0;0.0;0.036312849;0.283333333;0.017423485;0.011230299;0.0;1.0
C12428;0.049753204;1.0;0.036456886;0.003097059;0.073848444;0.009736716;1.0;0.083333;1.0;0.055555333;0.008130081;0.170391061;0.133333333;0.011317805;0.003402569;0.166667;1.0
C12429;0.031839462;1.0;0.00611547;0.007357478;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.008379888;0.14;0.009909849;0.002675802;0.0;1.0
C12430;0.003853331;1.0;0.017850483;0.0;0.038905778;0.0;1.0;0.0;1.0;0.0;0.0;0.044692737;0.216666667;0.013575055;0.002569983;0.75;1.0
C12431;0.02712225;1.0;0.007748844;0.00932258;0.0;0.02130546;0.333333;0.333333;0.0;0.333333333;0.089430894;0.016759777;0.04;0.008200158;0.003238636;0.0;1.0
C12432;0.047581819;1.0;0.048003276;0.005295961;0.095030667;0.0;1.0;0.333333;1.0;0.0;0.0;0.142458101;0.133333333;0.043971914;0.002938864;0.0;1.0
C12433;0.116580772;1.0;0.051593438;0.062071698;0.0;0.003333029;1.0;1.0;0.0;0.055555333;0.024390244;0.237430168;0.083333333;0.064583888;0.007784304;0.0;1.0
C12435;0.010771531;1.0;0.042130875;0.030551075;0.036479111;0.0;1.0;1.0;1.0;0.0;0.0;0.11452514;0.25;0.051215348;0.002633481;0.916667;1.0
C12437;0.056365206;0.818182;0.016818459;0.009268852;0.019864889;0.02576511;0.666667;0.416667;0.5;0.222222;0.048780488;0.069832402;0.06;0.010542449;0.011675985;0.0;1.0
C12438;0.072559115;1.0;0.0;0.0;0.0;0.013751955;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.08;0.061362111;0.040611696;0.0;1.0
C12440;0.019583156;0.909091;0.009435238;0.003991536;0.013333333;0.0;0.5;0.083333;0.416667;0.0;0.0;0.019553073;0.06;0.023528174;0.001494433;0.181818;1.0
C12441;0.002923966;1.0;0.009441151;0.0;0.020577333;0.0;0.833333;0.0;0.833333;0.0;0.0;0.033519553;0.45;0.010238406;0.002057532;1.0;1.0
C12442;0.109900754;1.0;0.033117134;0.029580791;0.018591111;0.0;0.5;0.25;0.333333;0.0;0.0;0.036312849;0.283333333;0.074816354;0.007318379;0.083333;1.0
C12443;0.029244806;1.0;0.0;0.0;0.0;0.020625397;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.133333333;0.038801412;0.002466237;0.083333;1.0
C12445;0.00100366;1.0;0.010281493;0.0;0.022408889;0.0;1.0;0.0;1.0;0.0;0.0;0.055865922;0.033333333;0.009391879;0.001712717;0.727273;1.0
C12447;0.276976848;1.0;0.006626486;0.0;0.014442667;0.029550439;1.0;0.0;1.0;0.166666667;0.040650407;0.033519553;0.183333333;0.018494595;0.038314774;0.0;1.0
C12448;0.09909403;1.0;0.0;0.0;0.0;0.001982237;0.0;0.0;0.0;0.111111333;0.024390244;0.0;0.066666667;0.008113273;0.010022116;0.0;1.0
C12449;0.007993845;1.0;0.019290544;0.013149744;0.018222222;0.0;0.75;0.25;0.416667;0.0;0.0;0.05027933;0.216666667;0.015856317;0.002214868;0.2;1.0
C12450;0.062665698;0.875;0.0;0.0;0.0;0.030418745;0.0;0.0;0.0;0.083333333;0.032520325;0.0;0.05;0.003233415;0.003324633;0.0;0.666666667
C12451;0.133593343;1.0;0.0;0.0;0.0;0.002285043;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.233333333;0.020988642;0.007695154;0.0;1.0
C12452;0.003311649;1.0;0.023999599;0.0;0.052308;0.0;1.0;0.0;1.0;0.0;0.0;0.06424581;0.25;0.026004956;0.000844407;0.363636;1.0
C12453;0.000172788;0.181818;0.004600367;0.0;0.010026667;0.0;1.0;0.0;1.0;0.0;0.0;0.033519553;0.133333333;0.00529362;0.000387197;0.090909;1.0
C12454;0.009607625;1.0;0.017289711;0.0;0.037683556;0.0;0.666667;0.0;0.666667;0.0;0.0;0.030726257;0.166666667;0.014934271;0.002535899;0.166667;1.0
C12455;0.266918767;1.0;0.038619629;0.037876414;0.015555556;0.020593259;1.0;1.0;0.416667;0.055555333;0.008130081;0.075418994;0.316666667;0.031683252;0.01937364;0.0;1.0
C12456;0.147948484;1.0;0.038306616;0.029412493;0.030206667;0.024502206;0.5;0.333333;0.333333;0.277778;0.06504065;0.039106145;0.116666667;0.062794241;0.014122766;0.0;1.0
C12457;0.016822493;1.0;0.05184813;0.017077003;0.082068;0.0;1.0;0.583333;1.0;0.0;0.0;0.075418994;0.25;0.062272042;0.002516451;0.5;1.0
C12458;0.147099654;0.909091;0.0;0.0;0.0;0.153095389;0.0;0.0;0.0;0.388888667;0.073170732;0.0;0.333333333;0.013732621;0.01434091;0.0;1.0
C12459;0.006631767;0.909091;0.007477227;0.0;0.016296889;0.003718591;0.333333;0.0;0.333333;0.111111333;0.016260163;0.011173184;0.1;0.013395349;0.001658144;0.181818;1.0
C12461;0.056930286;1.0;0.016379018;0.0;0.035698667;0.019127739;1.0;0.0;0.916667;0.111111333;0.024390244;0.058659218;0.033333333;0.017073814;0.013587675;0.0;1.0
C12462;0.289878779;1.0;0.0;0.0;0.0;0.131916404;0.0;0.0;0.0;0.444444667;0.18699187;0.0;0.233333333;0.115896225;0.022507257;0.0;1.0
C12463;0.005755059;1.0;0.00360933;0.004342359;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.065;0.003360924;0.002894674;0.0;1.0
C12464;0.126910356;1.0;0.085668166;0.093280015;0.017729778;0.070147852;1.0;0.75;1.0;0.111111333;0.089430894;0.229050279;0.183333333;0.120105057;0.010868162;0.2;1.0
C12465;0.299417493;1.0;0.022974916;0.025357417;0.004136889;0.03884744;0.833333;0.416667;0.666667;0.222222;0.040650407;0.055865922;0.233333333;0.027250371;0.018820877;0.0;1.0
C12466;0.150503271;1.0;0.0;0.0;0.0;0.005026934;0.0;0.0;0.0;0.166666667;0.032520325;0.0;0.1;0.01409144;0.010465011;0.0;1.0
C12467;0.071012526;1.0;0.005363832;0.006453188;0.0;0.030989908;0.083333;0.083333;0.0;0.111111333;0.024390244;0.002793296;0.076666667;0.083360859;0.004263228;0.090909;1.0
C12468;0.025997275;1.0;0.053228444;0.02214358;0.075897778;0.0;1.0;0.416667;1.0;0.0;0.0;0.094972067;0.283333333;0.043726424;0.0028745;0.25;1.0
C12469;0.068262559;1.0;0.0;0.0;0.0;0.019440499;0.0;0.0;0.0;0.055555333;0.016260163;0.0;0.08;0.005974843;0.005939721;0.0;1.0
C12470;0.1586346;1.0;0.0;0.0;0.0;0.072495324;0.0;0.0;0.0;0.444444667;0.073170732;0.0;0.133333333;0.023102789;0.011111309;0.0;1.0
C12471;0.031967004;1.0;0.111071121;0.085037137;0.088029333;0.0;0.916667;0.25;0.916667;0.0;0.0;0.125698324;0.316666667;0.110866353;0.003061498;1.0;1.0
C12472;0.240921022;1.0;0.002867072;0.003449354;0.0;0.020237387;0.083333;0.083333;0.0;0.166666667;0.024390244;0.005586592;0.183333333;0.022696554;0.019489653;0.0;1.0
C12474;0.028081067;0.545455;0.062084557;0.07469349;0.0;0.014516537;0.166667;0.166667;0.0;0.055555333;0.008130081;0.005586592;0.1;0.177193835;0.004355507;0.333333;1.0
C12475;0.00180577;1.0;0.0031236;0.001518599;0.004056889;0.0;0.416667;0.083333;0.416667;0.0;0.0;0.030726257;0.083333333;0.00195352;0.001906096;0.0;1.0
C12478;0.000530691;0.727273;0.023667826;0.000856205;0.050033778;0.0;1.0;0.083333;0.916667;0.0;0.0;0.103351955;0.05;0.022722492;0.000423741;0.111111;1.0
C12480;0.032114508;1.0;0.015599647;0.018767825;0.0;0.0;0.125;0.125;0.0;0.0;0.0;0.002793296;0.066666667;0.004031115;0.001915451;0.0;0.666666667
C12481;0.254188434;1.0;0.032543719;0.039153117;0.0;0.092481621;0.454545;0.454545;0.0;0.363636667;0.138211382;0.069832402;0.2;0.017859195;0.031108985;0.090909;0.916666667
C12483;0.061806623;1.0;0.018148609;0.009813242;0.021777778;0.0;0.583333;0.083333;0.416667;0.0;0.0;0.019553073;0.1;0.012629908;0.003792197;0.0;1.0
C12484;0.002473714;0.818182;0.045393139;0.0;0.098936;0.0;1.0;0.0;1.0;0.0;0.0;0.039106145;0.283333333;0.049438375;0.001281895;0.3;1.0
C12485;0.015203883;0.272727;0.002243087;0.002698641;0.0;0.02407634;0.083333;0.083333;0.0;0.111111333;0.056910569;0.002793296;0.04;0.013741892;0.014622701;0.0;1.0
C12486;0.141207827;1.0;0.0;0.0;0.0;0.062130765;0.0;0.0;0.0;0.055555333;0.016260163;0.0;0.3;0.016845559;0.008925441;0.0;1.0
C12487;0.000780949;0.545455;0.001278559;0.001538226;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.002793296;0.1;0.002479824;0.002153227;0.0;1.0
C12488;0.001856884;1.0;0.011976859;0.0;0.026104;0.0;1.0;0.0;1.0;0.0;0.0;0.039106145;0.383333333;0.010824543;0.001831773;0.888889;1.0
C12489;0.099913464;1.0;0.095158053;0.109534423;0.008966667;0.087413758;0.916667;0.833333;0.5;0.111111333;0.081300813;0.12849162;0.25;0.121319102;0.006996537;0.0;1.0
C12490;0.000894118;1.0;0.009242332;0.0;0.020144;0.0;1.0;0.0;1.0;0.0;0.0;0.033519553;0.066666667;0.008595922;0.000822149;0.25;1.0
C12491;0.012053724;1.0;0.014170393;0.000919991;0.029218222;0.0;0.916667;0.166667;0.833333;0.0;0.0;0.041899441;0.25;0.020032743;0.002477445;0.083333;1.0
C12492;0.009804382;1.0;0.017699992;0.0;0.038577778;0.0;0.5;0.0;0.416667;0.0;0.0;0.016759777;0.133333333;0.012203196;0.00350856;0.0;1.0
C12493;0.066383634;1.0;0.048089329;0.053280996;0.008288;0.003055284;1.0;0.5;0.833333;0.111111333;0.016260163;0.078212291;0.083333333;0.023180573;0.004326599;0.166667;1.0
C12494;0.008409857;1.0;0.03344177;0.023845441;0.029688889;0.0;1.0;1.0;0.416667;0.0;0.0;0.055865922;0.233333333;0.03114048;0.002335101;0.916667;1.0
C12498;0.133237343;1.0;0.0;0.0;0.0;0.011827735;0.0;0.0;0.0;0.111111333;0.016260163;0.0;0.091666667;0.018394965;0.007884018;0.0;1.0
C12499;0.124794725;1.0;0.017506271;0.02106167;0.0;0.007564513;0.333333;0.333333;0.0;0.111111333;0.024390244;0.036312849;0.233333333;0.014752924;0.007821834;0.0;1.0
C12500;0.190368177;1.0;0.0;0.0;0.0;0.027031722;0.0;0.0;0.0;0.060606;0.008130081;0.0;0.2;0.019898612;0.018740752;0.0;0.916666667
C12501;0.205008672;1.0;0.012235018;0.0;0.026666667;0.030404627;0.5;0.0;0.416667;0.333333333;0.048780488;0.016759777;0.156666667;0.022769647;0.019313809;0.0;1.0
C12502;0.003112065;0.181818;0.006131375;0.0;0.013363556;0.0;0.090909;0.0;0.090909;0.0;0.0;0.002793296;0.166666667;0.061958986;0.001055068;0.0;0.916666667
C12503;0.058528339;0.727273;0.0;0.0;0.0;0.006335952;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.2;0.075762525;0.007162228;0.111111;1.0
C12504;0.059271618;1.0;0.001135614;0.001366249;0.0;0.001197646;0.083333;0.083333;0.0;0.055555333;0.008130081;0.008379888;0.04;0.005249973;0.007129305;0.0;1.0
C12505;0.023730644;1.0;0.091124576;0.094946794;0.026602667;0.0;1.0;1.0;0.416667;0.0;0.0;0.148044693;0.133333333;0.079058435;0.002412245;1.0;1.0
C12506;0.31901185;1.0;0.020391696;0.024533104;0.0;0.092514435;0.083333;0.083333;0.0;0.333333333;0.056910569;0.002793296;0.466666667;0.026918079;0.023114034;0.0;1.0
C12507;0.183277916;1.0;0.016639624;0.015674446;0.007870667;0.0;0.583333;0.25;0.5;0.0;0.0;0.041899441;0.383333333;0.018671362;0.014088918;0.0;1.0
C12508;0.071889151;1.0;0.010630395;0.003434635;0.016947111;0.0;1.0;0.083333;1.0;0.0;0.0;0.055865922;0.1;0.012146647;0.0061152;0.0;1.0
C12509;0.003178113;0.8;0.009563705;0.0;0.020844444;0.0;0.6;0.0;0.5;0.0;0.0;0.016759777;0.033333333;0.010673171;0.001505513;0.833333;0.833333333
C12510;0.102993654;1.0;0.00970971;0.0;0.021162667;0.0;1.0;0.0;1.0;0.0;0.0;0.134078212;0.066666667;0.01559678;0.010061467;0.0;1.0
C12511;0.218108874;1.0;0.011444839;0.009206047;0.008266667;0.025939709;0.333333;0.083333;0.166667;0.388888667;0.12195122;0.011173184;0.266666667;0.036555648;0.015341043;0.0;1.0
C12513;0.398757305;1.0;0.0;0.0;0.0;0.081548369;0.0;0.0;0.0;0.055555333;0.016260163;0.0;0.266666667;0.03025956;0.026337725;0.0;1.0
C12514;0.002418427;1.0;0.016577837;0.014673004;0.009550222;0.0;1.0;0.916667;1.0;0.0;0.0;0.067039106;0.2;0.025916777;0.002506081;1.0;1.0
C12516;0.157992006;1.0;0.023198001;0.016182526;0.021244444;0.06611424;0.75;0.416667;0.5;0.277778;0.097560976;0.044692737;0.206666667;0.010569325;0.012850757;0.0;1.0
C12517;0.01130135;1.0;0.047441688;0.003356129;0.097320889;0.0;1.0;0.166667;1.0;0.0;0.0;0.209497207;0.116666667;0.046820511;0.002325508;0.833333;1.0
C12518;0.005049359;1.0;0.021834001;0.010617928;0.028352444;0.0;1.0;1.0;0.75;0.0;0.0;0.075418994;0.333333333;0.024230861;0.002515468;1.0;1.0
C12519;0.057850588;1.0;0.028511873;0.030506915;0.006876;0.0;0.75;0.416667;0.416667;0.0;0.0;0.044692737;0.233333333;0.005071708;0.004539486;0.0;1.0
C12521;0.040218181;0.909091;0.0;0.0;0.0;0.04172526;0.0;0.0;0.0;0.055555333;0.008130081;0.0;0.283333333;0.058236836;0.004397435;0.181818;1.0
C12523;0.105469022;1.0;0.0;0.0;0.0;0.051681195;0.0;0.0;0.0;0.055555333;0.032520325;0.0;0.096666667;0.060978837;0.008919822;0.083333;1.0
C12524;0.149984108;1.0;0.000601555;0.000723727;0.0;0.002188103;0.1;0.1;0.0;0.2;0.032520325;0.002793296;0.1;0.010016593;0.016587342;0.0;0.833333333
C12525;0.010404016;1.0;0.0;0.0;0.0;0.020655784;0.0;0.0;0.0;0.111111333;0.040650407;0.0;0.04;0.004997402;0.000960807;0.083333;1.0
C12526;0.00146254;0.636364;0.005357102;0.0;0.011676;0.0;0.583333;0.0;0.5;0.0;0.0;0.019553073;0.133333333;0.00797635;0.002226098;0.8;1.0
C12527;0.078120395;1.0;0.083931813;0.097543132;0.006222222;0.0;0.75;0.666667;0.25;0.0;0.0;0.086592179;0.166666667;0.077332018;0.006212419;0.083333;1.0
C12529;0.005668432;0.875;0.002409483;0.002898832;0.0;0.01003068;0.125;0.125;0.0;0.083333333;0.008130081;0.005586592;0.083333333;0.003800785;0.000746008;0.25;0.666666667
C12530;0.006184783;0.727273;0.017400234;0.020934098;0.0;0.0;0.25;0.25;0.0;0.0;0.0;0.008379888;0.066666667;0.016796072;0.000963283;0.0;1.0
C12531;0.045290907;1.0;0.046235724;0.041086817;0.026339111;0.006003563;1.0;1.0;0.666667;0.111111333;0.016260163;0.11452514;0.15;0.071847001;0.00447066;0.333333;1.0
C12532;0.000375648;0.3;0.002140108;0.0;0.004664444;0.0;0.4;0.0;0.3;0.0;0.0;0.011173184;0.05;0.005354099;0.000937087;0.0;0.833333333
C12534;0.025750418;1.0;0.019005672;0.005688491;0.031118222;0.020940355;0.416667;0.083333;0.25;0.055555333;0.008130081;0.01396648;0.183333333;0.06250548;0.003529231;0.083333;1.0
C12535;0.097055893;1.0;0.006262698;0.007534607;0.0;0.0;0.083333;0.083333;0.0;0.0;0.0;0.005586592;0.283333333;0.067463463;0.00615385;0.0;1.0
C12538;0.017817153;1.0;0.053051036;0.0;0.115626667;0.0;1.0;0.0;1.0;0.0;0.0;0.033519553;0.06;0.05090907;0.031075622;0.909091;1.0
C12539;0.270539021;1.0;0.0;0.0;0.0;0.060951358;0.0;0.0;0.0;0.111111333;0.032520325;0.0;0.233333333;0.026860894;0.016232374;0.0;1.0
C12540;0.063196755;1.0;0.008972346;0.0;0.019555556;0.031229282;0.333333;0.0;0.25;0.055555333;0.024390244;0.011173184;0.1;0.011529383;0.003500111;0.0;1.0
C12541;0.338070545;1.0;0.014615952;0.001336073;0.029435556;0.050182118;1.0;0.083333;0.916667;0.277778;0.081300813;0.092178771;0.233333333;0.026898502;0.025766458;0.0;1.0
C12543;0.206358055;1.0;0.019080714;0.0;0.041587111;0.108055783;0.833333;0.0;0.75;0.111111333;0.024390244;0.094972067;0.2;0.126371876;0.018949949;0.0;1.0
C12544;0.362810901;1.0;0.009655672;0.001717317;0.017933778;0.021884704;0.583333;0.083333;0.5;0.111111333;0.032520325;0.030726257;0.25;0.031424496;0.041831307;0.0;1.0
C12546;0.192420098;1.0;0.010060039;0.006378607;0.010370667;0.0;0.416667;0.083333;0.416667;0.0;0.0;0.016759777;0.316666667;0.020719229;0.010746076;0.0;1.0
C12547;0.338341137;0.909091;0.043946756;0.032514705;0.036879556;0.035005033;1.0;0.583333;1.0;0.277778;0.138211382;0.209497207;0.25;0.191035463;0.041402434;0.0;1.0
C12548;0.23998401;1.0;0.01812781;0.021809439;0.0;0.038736473;0.416667;0.416667;0.0;0.111111333;0.016260163;0.019553073;0.2;0.023251407;0.015718106;0.0;1.0
C12549;0.187657291;0.888889;0.051253712;0.061662976;0.0;0.131132781;0.222222;0.222222;0.0;0.296296;0.097560976;0.016759777;0.3;0.094168595;0.010949909;0.0;0.75
C12550;0.005077913;0.545455;0.030082442;0.036191972;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.039106145;0.133333333;0.031446701;0.000455709;0.0;1.0
C12551;0.260921886;1.0;0.070173943;0.059289153;0.045537778;0.0;1.0;0.333333;0.833333;0.0;0.0;0.072625698;0.383333333;0.027320137;0.019623953;0.0;1.0
C12552;0.054189438;0.727273;0.047064034;0.014916127;0.075555556;0.0;0.416667;0.083333;0.333333;0.0;0.0;0.025139665;0.1;0.004848334;0.007387789;0.0;1.0
C12553;0.000202017;0.5;0.00371292;0.0;0.008092444;0.0;1.0;0.0;0.875;0.0;0.0;0.022346369;0.05;0.003766985;0.00071636;0.5;0.666666667
C12555;0.08346572;1.0;0.005215176;0.004587691;0.003055556;0.0;0.333333;0.166667;0.166667;0.0;0.0;0.01396648;0.116666667;0.011810467;0.007678613;0.0;1.0
C12556;0.121057436;1.0;0.005214157;0.005618572;0.001185778;0.00030172;0.545455;0.454545;0.181818;0.060606;0.008130081;0.022346369;0.216666667;0.012232247;0.00662172;0.0;0.916666667
C12557;0.042971432;0.545455;0.02185582;0.025023766;0.002302222;0.015959624;0.333333;0.25;0.166667;0.111111333;0.024390244;0.016759777;0.083333333;0.093906567;0.009838699;0.2;1.0
C12558;0.005395705;1.0;0.021690443;0.0;0.047275111;0.0;1.0;0.0;1.0;0.0;0.0;0.081005587;0.233333333;0.038013272;0.002155422;0.454545;1.0
C12560;0.105445065;1.0;0.001539573;0.001852249;0.0;0.0;0.166667;0.166667;0.0;0.0;0.0;0.005586592;0.166666667;0.009569698;0.007896489;0.0;1.0
C12562;0.281156872;1.0;0.0;0.0;0.0;0.05643249;0.0;0.0;0.0;0.222222;0.056910569;0.0;0.233333333;0.027768072;0.016085036;0.0;1.0
C12563;0.168438903;0.909091;0.0;0.0;0.0;0.079911139;0.0;0.0;0.0;0.060606;0.040650407;0.0;0.3;0.014797352;0.014810166;0.0;0.916666667
C12566;0.037055092;1.0;0.027023279;0.024955319;0.013688889;0.0;0.75;0.583333;0.416667;0.0;0.0;0.039106145;0.1;0.016960573;0.002971024;0.0;1.0
C12567;0.005881933;1.0;0.004669698;0.005618081;0.0;0.0;0.181818;0.181818;0.0;0.0;0.0;0.011173184;0.005;0.002358504;0.003304913;0.0;0.916666667
C12568;0.103871591;1.0;0.0;0.0;0.0;0.040784368;0.0;0.0;0.0;0.111111333;0.032520325;0.0;0.183333333;0.029201365;0.006246668;0.0;1.0
C12571;0.052672979;1.0;0.033177289;0.039915361;0.0;0.0;0.333333;0.333333;0.0;0.0;0.0;0.033519553;0.04;0.037403701;0.008034857;0.0;1.0
